incident_date,state,airport_id,airport,operator,atype,type_eng,species_id,species,damage,num_engs,incident_month,incident_year,time_of_day,time,height,speed,phase_of_flt,sky,precip
2008-03-17T00:00:00Z,FL,KTPA,TAMPA INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBL,Unknown bird - large,N,2.0,3,2008,Day,1800.0,100.0,145.0,Approach,Some Cloud,None
2008-03-16T00:00:00Z,TX,KHRL,VALLEY INTL,SOUTHWEST AIRLINES,B-737-700,D,O2111,Rock pigeon,N,2.0,3,2008,Day,,15.0,150.0,Climb,No Cloud,None
2008-03-15T00:00:00Z,TX,KDAL,DALLAS LOVE FIELD ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,M,2.0,3,2008,Day,,1000.0,125.0,Approach,No Cloud,None
2008-03-15T00:00:00Z,TX,KELP,EL PASO INTL ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2.0,3,2008,Day,1130.0,50.0,135.0,Approach,No Cloud,None
2008-03-14T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,3,2008,Night,2200.0,1000.0,135.0,Approach,Some Cloud,None
2008-03-14T00:00:00Z,IL,KMDW,CHICAGO MIDWAY INTL ARPT,SOUTHWEST AIRLINES,B-737-300,D,O2205,Mourning dove,N,2.0,3,2008,Dawn,739.0,1000.0,190.0,Climb,Some Cloud,None
2008-03-12T00:00:00Z,AZ,KPHX,PHOENIX SKY HARBOR INTL ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,3,2008,Night,38.0,150.0,120.0,Approach,No Cloud,None
2008-03-11T00:00:00Z,TX,KSAT,SAN ANTONIO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,3,2008,Night,,3000.0,245.0,Approach,No Cloud,None
2008-03-11T00:00:00Z,FL,KRSW,SOUTHWEST FLORIDA INTL ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,3,2008,Night,2115.0,800.0,140.0,Approach,Some Cloud,None
2008-03-11T00:00:00Z,CA,KSAN,SAN DIEGO INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2.0,3,2008,Night,2225.0,6000.0,230.0,Approach,No Cloud,None
2008-03-11T00:00:00Z,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2.0,3,2008,Night,,2000.0,250.0,Approach,No Cloud,None
2008-03-11T00:00:00Z,CA,KONT,ONTARIO INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,N5111,Killdeer,N,2.0,3,2008,Night,,50.0,130.0,Approach,No Cloud,None
2008-03-10T00:00:00Z,NV,KRNO,RENO TAHOE INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2.0,3,2008,Night,,1500.0,210.0,Climb,No Cloud,None
2008-03-10T00:00:00Z,TX,KDAL,DALLAS LOVE FIELD ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,S,2.0,3,2008,Day,1300.0,30.0,140.0,Climb,Overcast,Rain
2008-03-08T00:00:00Z,CA,KSAN,SAN DIEGO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,3,2008,Day,1355.0,2200.0,180.0,Approach,No Cloud,None
2008-03-06T00:00:00Z,LA,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,3,2008,Day,,50.0,125.0,Approach,No Cloud,None
2008-03-05T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2.0,3,2008,Day,1105.0,0.0,140.0,Landing Roll,No Cloud,None
2008-03-02T00:00:00Z,TN,KBNA,NASHVILLE INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,3,2008,Night,,5000.0,250.0,Climb,No Cloud,None
2008-02-29T00:00:00Z,TX,KCRP,CORPUS CHRISTI INTL ARPT,SOUTHWEST AIRLINES,B-737-300,D,ZX3,Sparrows,N,2.0,2,2008,Day,1830.0,0.0,90.0,Take-off Run,Some Cloud,None
2008-02-29T00:00:00Z,TX,KHOU,WILLIAM P HOBBY ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2.0,2,2008,Night,,3000.0,210.0,Approach,Some Cloud,None
2008-02-28T00:00:00Z,WA,KSEA,SEATTLE-TACOMA INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,2,2008,Night,,3000.0,180.0,Approach,Overcast,None
2008-02-27T00:00:00Z,CA,KOAK,METRO OAKLAND INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2.0,2,2008,Night,,7300.0,250.0,Approach,Some Cloud,None
2008-02-26T00:00:00Z,FL,KTPA,TAMPA INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,2,2008,Night,2356.0,0.0,100.0,Take-off Run,Overcast,None
2008-02-25T00:00:00Z,CA,KLAX,LOS ANGELES INTL,SOUTHWEST AIRLINES,B-737-700,D,NE1,Gulls,M?,2.0,2,2008,Day,1710.0,600.0,132.0,Approach,No Cloud,None
2008-02-25T00:00:00Z,TN,KBNA,NASHVILLE INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2.0,2,2008,Night,,2000.0,210.0,Approach,Overcast,Rain
2008-02-22T00:00:00Z,OK,KOKC,WILL ROGERS WORLD ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2.0,2,2008,Night,1849.0,300.0,140.0,Climb,Overcast,None
2008-02-21T00:00:00Z,CA,KSNA,JOHN WAYNE-ORANGE COUNTY ARPT,SOUTHWEST AIRLINES,B-737-700,D,NE1,Gulls,N,2.0,2,2008,Day,1210.0,1000.0,132.0,Approach,No Cloud,None
2008-02-20T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-700,D,K1002,Turkey vulture,M?,2.0,2,2008,Dusk,1730.0,400.0,160.0,Climb,Some Cloud,None
2008-02-20T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2.0,2,2008,Night,2130.0,900.0,130.0,Approach,Some Cloud,None
2008-02-17T00:00:00Z,OH,KCLE,CLEVELAND-HOPKINS INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,NE104,Ring-billed gull,N,2.0,2,2008,Day,1107.0,0.0,140.0,Take-off Run,Some Cloud,Rain
2008-02-14T00:00:00Z,TX,KSAT,SAN ANTONIO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,2,2008,Day,,2200.0,150.0,Approach,No Cloud,None
2008-02-11T00:00:00Z,MO,KSTL,LAMBERT-ST LOUIS INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,2,2008,Day,753.0,30.0,140.0,Approach,Overcast,None
2008-02-07T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,2,2008,Day,1450.0,100.0,130.0,Approach,No Cloud,None
2008-02-06T00:00:00Z,TX,KAUS,AUSTIN-BERGSTROM INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBL,Unknown bird - large,M,2.0,2,2008,Day,1415.0,1500.0,220.0,Approach,No Cloud,None
2008-02-05T00:00:00Z,CT,KBDL,BRADLEY INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,2,2008,Day,1644.0,0.0,127.0,Take-off Run,No Cloud,None
2008-02-04T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,SOUTHWEST AIRLINES,B-737-300,D,YH004,Horned lark,N,2.0,2,2008,Day,1120.0,0.0,125.0,Landing Roll,Overcast,Snow
2008-02-02T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,2,2008,Day,1058.0,0.0,100.0,Landing Roll,No Cloud,None
2008-01-29T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,1,2008,Day,1143.0,0.0,130.0,Landing Roll,No Cloud,None
2008-01-27T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-700,D,YL001,European starling,N,2.0,1,2008,Day,1340.0,100.0,140.0,Approach,Overcast,None
2008-01-27T00:00:00Z,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,SOUTHWEST AIRLINES,B-737-300,D,NE1,Gulls,N,2.0,1,2008,Day,1034.0,0.0,110.0,Landing Roll,Some Cloud,Rain
2008-01-25T00:00:00Z,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,SOUTHWEST AIRLINES,B-737-300,D,NE101,Herring gull,N,2.0,1,2008,Day,1135.0,50.0,145.0,Climb,Overcast,Rain
2008-01-22T00:00:00Z,LA,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,1,2008,Night,,200.0,135.0,Approach,Overcast,Fog
2008-01-20T00:00:00Z,FL,KTPA,TAMPA INTL,SOUTHWEST AIRLINES,B-737-700,D,NE1,Gulls,N,2.0,1,2008,Night,1847.0,50.0,150.0,Approach,No Cloud,None
2008-01-15T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-500,D,ZX303,Savannah sparrow,N,2.0,1,2008,Day,830.0,150.0,120.0,Approach,Overcast,Fog
2008-01-15T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-700,D,YL001,European starling,N,2.0,1,2008,Day,,100.0,130.0,Approach,Overcast,Fog
2008-01-13T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,1,2008,Day,1315.0,200.0,135.0,Approach,Some Cloud,None
2008-01-11T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,1,2008,Dawn,,300.0,135.0,Climb,Overcast,"Fog, Rain"
2008-01-11T00:00:00Z,AR,KLIT,BILL AND  HILLARY CLINTON NATL ARPT/ADAMS FIELD,SOUTHWEST AIRLINES,B-737-500,D,UNKBL,Unknown bird - large,M,2.0,1,2008,Night,1930.0,1000.0,140.0,Approach,No Cloud,None
2008-01-11T00:00:00Z,CA,KOAK,METRO OAKLAND INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,1,2008,Dusk,1745.0,1000.0,130.0,Approach,No Cloud,None
2008-01-10T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,1,2008,Day,1245.0,200.0,130.0,Approach,No Cloud,None
2008-01-09T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-700,D,J2210,Greater white-fronted goose,M?,2.0,1,2008,Night,2039.0,8000.0,250.0,Descent,Some Cloud,Rain
2008-01-05T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,1,2008,Day,1307.0,5.0,150.0,Approach,Some Cloud,None
2008-01-02T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2.0,1,2008,Day,,1000.0,190.0,Climb,No Cloud,None
2008-01-01T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,SOUTHWEST AIRLINES,B-737-700,D,YH004,Horned lark,N,2.0,1,2008,Day,1644.0,0.0,132.0,Take-off Run,No Cloud,None
2008-01-01T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,1,2008,Day,1430.0,0.0,90.0,Take-off Run,Some Cloud,None
2007-12-30T00:00:00Z,ID,KBOI,BOISE AIR TERMINAL/GOWEN FIELD,SOUTHWEST AIRLINES,B-737-300,D,K3302,Red-tailed hawk,M,2.0,12,2007,Day,1318.0,0.0,100.0,Landing Roll,Some Cloud,None
2007-12-29T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,12,2007,Night,250.0,100.0,160.0,Climb,Overcast,None
2007-12-29T00:00:00Z,TX,KDAL,DALLAS LOVE FIELD ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2.0,12,2007,Day,1550.0,500.0,140.0,Approach,No Cloud,None
2007-12-29T00:00:00Z,AZ,KTUS,TUCSON INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,12,2007,Day,,0.0,118.0,Landing Roll,No Cloud,None
2007-12-27T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,12,2007,Night,,1000.0,135.0,Approach,No Cloud,None
2007-12-25T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-700,D,NE104,Ring-billed gull,N,2.0,12,2007,Day,,15.0,140.0,Climb,Overcast,Rain
2007-12-23T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-300,D,J22,Geese,N,2.0,12,2007,Night,2025.0,800.0,150.0,Approach,No Cloud,None
2007-12-22T00:00:00Z,TN,KBNA,NASHVILLE INTL,SOUTHWEST AIRLINES,B-737-300,D,O2111,Rock pigeon,N,2.0,12,2007,Day,920.0,0.0,100.0,Take-off Run,Overcast,None
2007-12-21T00:00:00Z,NM,KABQ,ALBUQUERQUE INTL SUNPORT,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2.0,12,2007,Day,,1000.0,160.0,Climb,Some Cloud,None
2007-12-19T00:00:00Z,TX,KAUS,AUSTIN-BERGSTROM INTL,SOUTHWEST AIRLINES,B-737-500,D,UNKBS,Unknown bird - small,N,2.0,12,2007,Night,,1000.0,150.0,Approach,Some Cloud,None
2007-12-18T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2.0,12,2007,Dusk,1740.0,1000.0,200.0,Climb,Some Cloud,None
2007-12-17T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-300,D,J2136,Canvasback,N,2.0,12,2007,Night,1745.0,1250.0,150.0,Approach,Some Cloud,None
2007-12-17T00:00:00Z,CA,KOAK,METRO OAKLAND INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,12,2007,Day,720.0,10.0,150.0,Climb,Some Cloud,None
2007-12-15T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-700,D,J2210,Greater white-fronted goose,N,2.0,12,2007,Night,1728.0,500.0,180.0,Climb,Some Cloud,None
2007-12-15T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-700,D,J22,Geese,M,2.0,12,2007,Day,1030.0,5000.0,235.0,Climb,Some Cloud,"Fog, Rain"
2007-12-10T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,12,2007,Day,,500.0,140.0,Approach,Overcast,None
2007-12-09T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,12,2007,Dusk,1730.0,300.0,150.0,Climb,Some Cloud,None
2007-12-08T00:00:00Z,TN,KBNA,NASHVILLE INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBL,Unknown bird - large,N,2.0,12,2007,Night,1855.0,1500.0,150.0,Approach,Some Cloud,None
2007-12-08T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2.0,12,2007,Night,,6000.0,250.0,Climb,Overcast,None
2007-12-08T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-700,D,J22,Geese,N,2.0,12,2007,Night,1858.0,750.0,135.0,Approach,No Cloud,None
2007-12-07T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-300,D,J2202,Snow goose,S,2.0,12,2007,Night,1840.0,900.0,150.0,Approach,No Cloud,None
2007-12-02T00:00:00Z,TX,KDAL,DALLAS LOVE FIELD ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,12,2007,Night,,0.0,100.0,Landing Roll,No Cloud,None
2007-12-02T00:00:00Z,TX,KAUS,AUSTIN-BERGSTROM INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,12,2007,Night,2100.0,6000.0,245.0,Climb,Some Cloud,None
2007-11-29T00:00:00Z,NH,KMHT,MANCHESTER AIRPORT,SOUTHWEST AIRLINES,B-737-700,D,ZX3,Sparrows,N,2.0,11,2007,Day,,50.0,130.0,Climb,Some Cloud,None
2007-11-28T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,M,2.0,11,2007,Night,1900.0,3000.0,180.0,Approach,No Cloud,None
2007-11-27T00:00:00Z,MO,KSTL,LAMBERT-ST LOUIS INTL,SOUTHWEST AIRLINES,B-737-300,D,K33,Hawks,N,2.0,11,2007,Day,1720.0,200.0,140.0,Approach,No Cloud,None
2007-11-25T00:00:00Z,TN,KBNA,NASHVILLE INTL,SOUTHWEST AIRLINES,B-737-700,D,O2111,Rock pigeon,N,2.0,11,2007,Day,1100.0,0.0,85.0,Take-off Run,Overcast,None
2007-11-21T00:00:00Z,IL,KMDW,CHICAGO MIDWAY INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,O2205,Mourning dove,N,2.0,11,2007,Dawn,,0.0,130.0,Landing Roll,Overcast,Rain
2007-11-21T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Day,1340.0,10.0,130.0,Climb,No Cloud,None
2007-11-20T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2.0,11,2007,Night,1800.0,5500.0,130.0,Approach,No Cloud,None
2007-11-19T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Dawn,700.0,20.0,140.0,Climb,No Cloud,None
2007-11-18T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Day,800.0,400.0,130.0,Approach,Some Cloud,None
2007-11-17T00:00:00Z,TX,KHOU,WILLIAM P HOBBY ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Day,,0.0,137.0,Take-off Run,Some Cloud,None
2007-11-16T00:00:00Z,MO,KSTL,LAMBERT-ST LOUIS INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Day,720.0,200.0,125.0,Approach,No Cloud,None
2007-11-16T00:00:00Z,TX,KAUS,AUSTIN-BERGSTROM INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Night,2315.0,2000.0,140.0,Approach,No Cloud,None
2007-11-15T00:00:00Z,TX,KHOU,WILLIAM P HOBBY ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2.0,11,2007,Night,2255.0,1200.0,130.0,Approach,No Cloud,None
2007-11-15T00:00:00Z,CA,KOAK,METRO OAKLAND INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Night,,4500.0,230.0,Approach,Some Cloud,None
2007-11-15T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SOUTHWEST AIRLINES,B-737-300,D,E1001,Common loon,N,2.0,11,2007,Day,1244.0,2000.0,180.0,Approach,No Cloud,None
2007-11-14T00:00:00Z,MO,KSTL,LAMBERT-ST LOUIS INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Night,1820.0,1000.0,140.0,Approach,Overcast,None
2007-11-14T00:00:00Z,OK,KTUL,TULSA INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Night,2135.0,200.0,135.0,Approach,No Cloud,None
2007-11-13T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2.0,11,2007,Night,2045.0,1000.0,160.0,Climb,Some Cloud,None
2007-11-13T00:00:00Z,NC,KRDU,RALEIGH-DURHAM INTL,SOUTHWEST AIRLINES,B-737-700,D,R,Owls,N,2.0,11,2007,Night,2300.0,0.0,100.0,Landing Roll,Some Cloud,None
2007-11-13T00:00:00Z,WA,KSEA,SEATTLE-TACOMA INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2.0,11,2007,Night,2045.0,7000.0,250.0,Approach,No Cloud,None
2007-11-13T00:00:00Z,CA,KONT,ONTARIO INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBL,Unknown bird - large,N,2.0,11,2007,Day,753.0,100.0,123.0,Approach,No Cloud,None
2007-11-12T00:00:00Z,IN,KIND,INDIANAPOLIS INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Dusk,1709.0,1000.0,130.0,Climb,Overcast,None
2007-11-10T00:00:00Z,LA,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Night,2034.0,400.0,140.0,Climb,No Cloud,None
2007-11-10T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2.0,11,2007,Night,1930.0,3000.0,180.0,Approach,Some Cloud,None
2007-11-10T00:00:00Z,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,SOUTHWEST AIRLINES,B-737-300,D,O2205,Mourning dove,N,2.0,11,2007,Day,1510.0,50.0,160.0,Climb,No Cloud,None
2007-11-08T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Night,2045.0,6000.0,240.0,Approach,No Cloud,None
2007-11-07T00:00:00Z,TX,KAUS,AUSTIN-BERGSTROM INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Night,2310.0,1500.0,135.0,Approach,No Cloud,None
2007-11-07T00:00:00Z,CT,KBDL,BRADLEY INTL,SOUTHWEST AIRLINES,B-737-700,D,ZX202,Snow bunting,N,2.0,11,2007,Day,755.0,0.0,100.0,Take-off Run,No Cloud,None
2007-11-07T00:00:00Z,TX,KELP,EL PASO INTL ARPT,SOUTHWEST AIRLINES,B-737-500,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Night,,1500.0,170.0,Climb,No Cloud,None
2007-11-07T00:00:00Z,CT,KBDL,BRADLEY INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Night,1900.0,1500.0,155.0,Approach,No Cloud,None
2007-11-06T00:00:00Z,IL,KMDW,CHICAGO MIDWAY INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,K5114,American kestrel,N,2.0,11,2007,Day,817.0,0.0,100.0,Take-off Run,Some Cloud,None
2007-11-06T00:00:00Z,TX,KDAL,DALLAS LOVE FIELD ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Day,725.0,50.0,126.0,Approach,No Cloud,None
2007-11-04T00:00:00Z,CA,KSAN,SAN DIEGO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBL,Unknown bird - large,M,2.0,11,2007,Day,,2000.0,200.0,Climb,Overcast,Fog
2007-11-03T00:00:00Z,NV,KLAS,MC CARRAN INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Day,1045.0,300.0,135.0,Approach,No Cloud,None
2007-11-03T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Night,,4000.0,250.0,Approach,No Cloud,None
2007-11-02T00:00:00Z,CA,KOAK,METRO OAKLAND INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,11,2007,Night,,500.0,130.0,Approach,No Cloud,None
2007-11-02T00:00:00Z,TX,KHRL,VALLEY INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2.0,11,2007,Night,2010.0,2000.0,150.0,Approach,No Cloud,None
2007-11-02T00:00:00Z,CA,KLAX,LOS ANGELES INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,M?,2.0,11,2007,Day,1300.0,5000.0,180.0,Approach,No Cloud,None
2007-11-01T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SOUTHWEST AIRLINES,B-737-700,D,Z6007,American robin,N,2.0,11,2007,Night,2326.0,7000.0,250.0,Approach,No Cloud,None
2007-11-01T00:00:00Z,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,SOUTHWEST AIRLINES,B-737-300,D,K33,Hawks,N,2.0,11,2007,Day,900.0,0.0,80.0,Landing Roll,No Cloud,None
2007-11-01T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SOUTHWEST AIRLINES,B-737-300,D,YL001,European starling,N,2.0,11,2007,Night,,2000.0,135.0,Approach,No Cloud,None
2007-10-31T00:00:00Z,WA,KSEA,SEATTLE-TACOMA INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2.0,10,2007,Day,1110.0,100.0,145.0,Approach,Overcast,Fog
